Date,Open,High,Low,Close,Volume
2024-07-11 00:00:00-04:00,12.28529063949915,12.554176210579008,12.28529063949915,12.489273071289062,51443400
2024-07-12 00:00:00-04:00,12.544903301135228,13.17539393243839,12.544903301135228,13.008499145507812,85609700
2024-07-15 00:00:00-04:00,13.175393927671776,13.379376346708806,13.091946534236676,13.193937301635742,65643300
2024-07-16 00:00:00-04:00,13.231027018030089,13.416465195682578,13.156850862730114,13.342289924621582,52040100
2024-07-17 00:00:00-04:00,13.249570379781744,13.564815723579885,13.240298249849097,13.425736427307129,58087100
2024-07-18 00:00:00-04:00,13.45355205319874,13.768797379096933,13.397920161000677,13.490639686584473,58077000
2024-07-19 00:00:00-04:00,13.435008082293663,13.444280211898526,12.94359670834221,12.962140083312988,75908600
2024-07-22 00:00:00-04:00,12.999228910011361,13.147579450251547,12.785974345236866,13.091947555541992,59116800
2024-07-23 00:00:00-04:00,13.036316507209326,13.045587752768185,12.581991873744565,12.8230619430542,85897700
2024-07-24 00:00:00-04:00,12.730343194814395,12.86942249760015,12.600536906634515,12.674712181091309,81768700
2024-07-25 00:00:00-04:00,10.940862831678869,11.107756745470072,10.338187663369375,10.34745979309082,259484000
2024-07-26 00:00:00-04:00,10.393820827260177,10.532899253117057,10.245470270549088,10.375276565551758,79599900
2024-07-29 00:00:00-04:00,10.36600335688864,10.36600335688864,10.01367040926886,10.208380699157715,91667500
2024-07-30 00:00:00-04:00,10.226925369512493,10.301100643231027,9.995127418082316,10.050759315490723,69337000
2024-07-31 00:00:00-04:00,10.069301798302186,10.208381087362511,9.939495522932605,10.032214164733887,75478000
2024-08-01 00:00:00-04:00,10.06930290256857,10.124934801141448,9.837504946286465,9.911680221557617,60516500
2024-08-02 00:00:00-04:00,9.781873304501241,9.781873304501241,9.27191765654355,9.29973316192627,110703000
2024-08-05 00:00:00-04:00,8.863952385952047,9.179196797892418,8.799048370466485,9.003030776977539,115594200
2024-08-06 00:00:00-04:00,9.077207119567321,9.142110258556269,8.975216346264839,9.0679349899292,111817600
2024-08-07 00:00:00-04:00,9.275094896925646,9.397506521893625,9.180931141398757,9.199764251708984,69482400
2024-08-08 00:00:00-04:00,9.228013406773206,9.65174852841841,9.228013406773206,9.538752555847168,73007600
2024-08-09 00:00:00-04:00,9.491670657855822,9.576417861624346,9.388091241034381,9.510503768920898,48860800
2024-08-12 00:00:00-04:00,9.510503447571873,9.510503447571873,9.265678400071197,9.284510612487793,56118700
2024-08-13 00:00:00-04:00,9.341008470476064,9.557583838995395,9.199763743007985,9.548168182373047,44766100
2024-08-14 00:00:00-04:00,9.567001391939755,9.642332040851707,9.463421974188861,9.585834503173828,37026400
2024-08-15 00:00:00-04:00,9.764744865960068,9.887157398657289,9.764744865960068,9.849492073059082,41597900
2024-08-16 00:00:00-04:00,9.79299275709968,9.905989621769242,9.76474398993835,9.896573066711426,34142600
2024-08-19 00:00:00-04:00,9.943654250500419,10.122564294060842,9.92482114169824,10.094315528869629,41066300
2024-08-20 00:00:00-04:00,10.075483327904454,10.160230529126173,9.990736126682734,10.05665111541748,32468000
2024-08-21 00:00:00-04:00,10.207311655892918,10.32972417108863,10.122564460910342,10.216728210449219,48943900
2024-08-22 00:00:00-04:00,10.216728278194912,10.367389560046476,10.207311723576172,10.282642364501953,50885400
2024-08-23 00:00:00-04:00,10.339140334662394,10.621630699120233,10.301475012602157,10.612215042114258,64612700
2024-08-26 00:00:00-04:00,10.659295780793888,10.706377656810432,10.423887298723267,10.461552619934082,53070300
2024-08-27 00:00:00-04:00,10.470970202748552,10.565133964026355,10.348557672292278,10.489803314208984,44841000
2024-08-28 00:00:00-04:00,10.45213785519991,10.536884161648025,10.339140983911417,10.395639419555664,35442200
2024-08-29 00:00:00-04:00,10.376806320718817,10.546299817161442,10.348556656301636,10.461552619934082,44989200
2024-08-30 00:00:00-04:00,10.499218032647933,10.574548675726088,10.414471732694086,10.536883354187012,44977100
2024-09-03 00:00:00-04:00,10.433304651261675,10.489803086403828,10.301475567938095,10.339140892028809,49613500
2024-09-04 00:00:00-04:00,10.348557429126181,10.508635280729697,10.216729244049516,10.310892105102539,47900700
2024-09-05 00:00:00-04:00,10.433304461768918,10.48980289588493,10.094316551109287,10.141398429870605,50551900
2024-09-06 00:00:00-04:00,10.150814804784607,10.235562012943417,9.915406292348893,9.962488174438477,47508900
2024-09-09 00:00:00-04:00,9.990735127814357,10.131980748399606,9.924821043681803,10.037817001342773,39223300
2024-09-10 00:00:00-04:00,9.877739697337876,9.877739697337876,9.576417127493409,9.71766185760498,63019200
2024-09-11 00:00:00-04:00,9.70824730259678,9.849492048738236,9.538752888817275,9.840075492858887,55840200
2024-09-12 00:00:00-04:00,9.79299286440924,10.0284013553615,9.708246561996612,10.000152587890625,43807300
2024-09-13 00:00:00-04:00,10.056651084734668,10.160230498127339,10.009569206642677,10.06606674194336,35184800
2024-09-16 00:00:00-04:00,10.113148782576005,10.282643187226467,10.084900014471645,10.169647216796875,34802400
2024-09-17 00:00:00-04:00,10.25439450034128,10.489802998437169,10.188479510226166,10.263810157775879,52068600
2024-09-18 00:00:00-04:00,10.292059910424538,10.602799058675972,10.282643354898818,10.339140892028809,55017300
2024-09-19 00:00:00-04:00,10.56513271697967,10.649879912524192,10.23556048942032,10.282642364501953,52436400
2024-09-20 00:00:00-04:00,10.226144840144984,10.244977951049805,10.066066989502632,10.244977951049805,68809100
2024-09-23 00:00:00-04:00,10.207312645714294,10.282643293445515,10.084900118648019,10.273226737976074,40421300
2024-09-24 00:00:00-04:00,10.329724166673927,10.35797293231869,10.179062885885768,10.235560417175293,37746300
2024-09-25 00:00:00-04:00,9.97190359431721,9.97190359431721,9.71766199880761,9.8118257522583,74109600
2024-09-26 00:00:00-04:00,9.943655146459234,10.12256520614009,9.943655146459234,10.05665111541748,51408500
2024-09-27 00:00:00-04:00,10.207313449323346,10.348558200436372,10.131982795661436,10.1508150100708,45469600
2024-09-30 00:00:00-04:00,9.868323471056987,9.990735993634603,9.82124249146047,9.943655014038086,59662900
2024-10-01 00:00:00-04:00,10.094316501556953,10.188479360605205,9.962487421274831,10.122565269470215,63963000
2024-10-02 00:00:00-04:00,10.103731812684234,10.103731812684234,9.82124234720585,9.86832332611084,51457400
2024-10-03 00:00:00-04:00,9.802410167353685,9.858908604617586,9.727079516343283,9.840075492858887,44458300
2024-10-04 00:00:00-04:00,9.971903750754397,9.990735962932707,9.830658118362528,9.953070640563965,45883000
2024-10-07 00:00:00-04:00,9.934238338358199,9.99073587239325,9.84007458428363,9.877739906311035,38009100
2024-10-08 00:00:00-04:00,9.887156461320915,9.962487105375724,9.7741604952387,9.877739906311035,46355700
2024-10-09 00:00:00-04:00,9.877740064833993,10.056651020844503,9.830658187041116,10.000152587890625,40407000
2024-10-10 00:00:00-04:00,9.962487358946207,10.075483327904454,9.924822035960124,10.05665111541748,39458300
2024-10-11 00:00:00-04:00,10.018984889685024,10.169646168054234,10.009568335283936,10.094315528869629,31915700
2024-10-14 00:00:00-04:00,10.084899207568759,10.320307684964844,10.037817332487126,10.282642364501953,41940200
2024-10-15 00:00:00-04:00,10.273226675786104,10.376806989298617,10.188479473098464,10.20731258392334,53097100
2024-10-16 00:00:00-04:00,10.25439465318463,10.527468479125583,10.25439465318463,10.386222839355469,46996400
2024-10-17 00:00:00-04:00,10.39563848652696,10.480385683381021,10.301474734908652,10.423887252807617,37617200
2024-10-18 00:00:00-04:00,10.508635485211256,10.518052040903436,10.395639510941606,10.45213794708252,26074900
2024-10-21 00:00:00-04:00,10.433304570037233,10.508635217632204,10.226144840144984,10.244977951049805,41008600
2024-10-22 00:00:00-04:00,10.28264256868573,10.499217941144899,10.28264256868573,10.461552619934082,51597600
2024-10-23 00:00:00-04:00,10.461552604215449,10.583965122469696,10.376806305127515,10.414471626281738,37335400
2024-10-24 00:00:00-04:00,10.583965301513672,10.593381856464546,10.423887459397239,10.583965301513672,44736400
2024-10-25 00:00:00-04:00,10.621630412796394,10.66871228860555,10.376806275010551,10.423887252807617,39120700
2024-10-28 00:00:00-04:00,10.518050434400767,10.725210137926783,10.470968561143211,10.706377029418945,97967000
2024-10-29 00:00:00-04:00,9.915405137100572,9.934238246947036,9.585833796896402,9.802409172058105,156228000
2024-10-30 00:00:00-04:00,9.792991765194396,9.915404274510829,9.727077682490172,9.858906745910645,48853700
2024-10-31 00:00:00-04:00,9.821242143712713,9.8683231216422,9.642331194737132,9.689413070678711,72098700
2024-11-01 00:00:00-04:00,9.727078324571576,9.80240896635239,9.60466580717473,9.623498916625977,43472300
2024-11-04 00:00:00-05:00,9.632914705653192,9.953070386625221,9.632914705653192,9.755327224731445,55323800
2024-11-05 00:00:00-05:00,9.727078779748057,10.018985703817497,9.698830012261379,9.98132038116455,49309000
2024-11-06 00:00:00-05:00,10.310891424952546,10.574548675726088,10.207312015223108,10.536883354187012,100781800
2024-11-07 00:00:00-05:00,10.508251860211121,10.60369410828616,10.336454539377272,10.460530281066895,55407900
2024-11-08 00:00:00-05:00,10.431897572809719,10.470074653625488,10.36508699872207,10.470074653625488,45463400
2024-11-11 00:00:00-05:00,10.565517152225437,10.804124140560887,10.517796482729088,10.718225479125977,56630500
2024-11-12 00:00:00-05:00,10.632327624566976,10.785035949983316,10.450985805475009,10.59415054321289,44921400
2024-11-13 00:00:00-05:00,10.613238628783224,10.660960208029184,10.51779638050472,10.59415054321289,55150900
2024-11-14 00:00:00-05:00,10.62278254586958,10.718224788929735,10.517795805439398,10.565516471862793,56780900
2024-11-15 00:00:00-05:00,10.546428269024004,10.641870511013467,10.479617698396686,10.508251190185547,58895400
2024-11-18 00:00:00-05:00,10.546428416519285,10.756402808174037,10.527339421726412,10.699136734008789,47807600
2024-11-19 00:00:00-05:00,10.555973178055188,10.804123745078357,10.508251600092251,10.546428680419922,53227700
2024-11-20 00:00:00-05:00,10.508252104913314,10.546429187075029,10.126480373082725,10.241011619567871,68633300
2024-11-21 00:00:00-05:00,10.288733231232177,10.355543807879211,10.126480403996213,10.307822227478027,53409500
2024-11-22 00:00:00-05:00,10.317365422314067,10.861389003611716,10.3078209253968,10.670503616333008,82556700
2024-11-25 00:00:00-05:00,10.785035659564993,10.995010056465,10.765946664295267,10.880477905273438,63469300
2024-11-26 00:00:00-05:00,10.651415710137309,10.718225374953605,10.536884466075055,10.59415054321289,47458800
2024-11-27 00:00:00-05:00,10.622783126675099,10.74685886862923,10.555973461858805,10.59415054321289,28474200
2024-11-29 00:00:00-05:00,10.651416245790797,10.756403907454361,10.613239162516809,10.622783660888672,28935200
2024-12-02 00:00:00-05:00,10.708682438450944,10.73731502365425,10.460530939453035,10.479619026184082,50034400
2024-12-03 00:00:00-05:00,10.489162841528374,10.508251837229684,10.326910018920898,10.326910018920898,43904300
2024-12-04 00:00:00-05:00,10.35554364944551,10.374631735185885,10.107392163326672,10.250555992126465,66780700
2024-12-05 00:00:00-05:00,10.155113999904994,10.202834670569894,9.916507005726702,9.964227676391602,68162000
2024-12-06 00:00:00-05:00,10.031037330627441,10.116935986261186,9.945138674993697,10.031037330627441,56227000
2024-12-09 00:00:00-05:00,10.078759601876268,10.307822092547372,10.05012610788231,10.116936683654785,53230100
2024-12-10 00:00:00-05:00,10.231467514345761,10.250555599354735,10.069214695809228,10.07875919342041,45084300
2024-12-11 00:00:00-05:00,10.126479961771121,10.126479961771121,9.811518819176523,9.93559455871582,60487100
2024-12-12 00:00:00-05:00,9.906962269284099,10.03103801249888,9.878329685530971,9.91650676727295,38432600
2024-12-13 00:00:00-05:00,9.926050355048375,9.96422743679035,9.84969619156442,9.91650676727295,40560700
2024-12-16 00:00:00-05:00,9.611088886924092,9.658810465084906,9.429747982169074,9.534734725952148,96264400
2024-12-17 00:00:00-05:00,9.506102436539852,9.58245659986841,9.429748273211292,9.515646934509277,76208600
2024-12-18 00:00:00-05:00,9.487013397077739,9.630178135322064,9.219773826653787,9.248406410217285,84199500
2024-12-19 00:00:00-05:00,9.343849853879748,9.49655818449137,9.257951190357348,9.296128273010254,81659000
2024-12-20 00:00:00-05:00,9.257951207787995,9.506102700605819,9.238863121532328,9.42974853515625,87705500
2024-12-23 00:00:00-05:00,9.42020374300226,9.467925322472643,9.30567249840139,9.448836326599121,50646600
2024-12-24 00:00:00-05:00,9.448836638704831,9.601545880096902,9.439293050666256,9.563368797302246,29083100
2024-12-26 00:00:00-05:00,9.54428003742722,9.65881128865073,9.525191040449897,9.611089706420898,35922700
2024-12-27 00:00:00-05:00,9.572912216186523,9.735165042750145,9.525190635983087,9.572912216186523,52899900
2024-12-30 00:00:00-05:00,9.496558202371261,9.525190786861486,9.372482455962349,9.42974853515625,47116700
2024-12-31 00:00:00-05:00,9.458380824535881,9.553823983476649,9.391571159405398,9.448836326599121,54104200
2025-01-02 00:00:00-05:00,9.458380393756167,9.506101971053084,9.200685332694231,9.21022891998291,67156200
2025-01-03 00:00:00-05:00,9.248406709553437,9.496558202371261,9.0956983786543,9.42974853515625,77245900
2025-01-06 00:00:00-05:00,9.601546275785253,9.725621117321028,9.448837028099897,9.467926025390625,63840800
2025-01-07 00:00:00-05:00,9.496556956043314,9.553823027721617,9.277038986738699,9.315216064453125,62404000
2025-01-08 00:00:00-05:00,9.296128273010254,9.305672771226842,9.143419942398632,9.296128273010254,61678800
2025-01-10 00:00:00-05:00,9.229317914987028,9.391570731668514,9.152963755397316,9.21022891998291,73373400
2025-01-13 00:00:00-05:00,9.219773577210814,9.277039653001882,9.13387491863091,9.267495155334473,66023000
2025-01-14 00:00:00-05:00,9.334304809570312,9.37248188998971,9.238862563628512,9.334304809570312,45419900
2025-01-15 00:00:00-05:00,9.515646230243824,9.601544885184337,9.439292072566335,9.496557235717773,68674400
2025-01-16 00:00:00-05:00,9.458380317247542,9.601545047980233,9.439292232611207,9.553823471069336,45770000
2025-01-17 00:00:00-05:00,9.620633691524576,9.744709434615704,9.582456609820646,9.716076850891113,60802700
2025-01-21 00:00:00-05:00,9.830608509201069,9.973772344054884,9.773342429131466,9.954684257507324,65670800
2025-01-22 00:00:00-05:00,9.782886622953582,9.782886622953582,9.563368628316585,9.572912216186523,64949200
2025-01-23 00:00:00-05:00,9.592000412576546,9.706531649387168,9.515646254702798,9.69698715209961,56241100
2025-01-24 00:00:00-05:00,9.696987696620205,9.840152433332715,9.630178032282414,9.65881061553955,42909100
2025-01-27 00:00:00-05:00,9.649266407033297,9.945139476939687,9.639722819137043,9.906962394714355,73082600
2025-01-28 00:00:00-05:00,9.763797913581556,9.763797913581556,9.4679257460137,9.620634078979492,92177600
2025-01-29 00:00:00-05:00,9.639722272282105,9.82106317501172,9.572911699517817,9.744709014892578,69986900
2025-01-30 00:00:00-05:00,9.792430304548475,9.916506038646656,9.601544909864105,9.69698715209961,69663100
2025-01-31 00:00:00-05:00,9.706532743826115,9.878330073519361,9.534735414132868,9.620634078979492,103726200
2025-02-03 00:00:00-05:00,9.277040080741402,9.601545734688285,9.162508834091932,9.439292907714844,131430300
2025-02-04 00:00:00-05:00,9.487012762840124,9.69698715209961,9.44883568390325,9.69698715209961,68716500
2025-02-05 00:00:00-05:00,9.696987291588654,9.849695609532827,9.506101894158439,9.553823471069336,124187800
2025-02-06 00:00:00-05:00,9.057520175863251,9.20068490103732,8.83800220489502,8.83800220489502,222758300
2025-02-07 00:00:00-05:00,8.90481211526485,8.923901109912348,8.761648296262061,8.818913459777832,140852700
2025-02-10 00:00:00-05:00,8.82845795710158,8.876179533506965,8.704382222532928,8.818913459777832,72168000
2025-02-11 00:00:00-05:00,8.790281295776367,8.83800287444971,8.752104214880374,8.790281295776367,54844600
2025-02-12 00:00:00-05:00,8.752103922892434,8.866635161759419,8.685294261106705,8.809369087219238,67339600
2025-02-13 00:00:00-05:00,8.86663548131828,8.981166724313038,8.81891390251711,8.923901557922363,72059800
2025-02-14 00:00:00-05:00,9.000255824692166,9.076609987577521,8.962078743249489,9.04797649383545,53778300
2025-02-18 00:00:00-05:00,9.185963247501647,9.21553247646616,9.097257440526027,9.156394958496094,62175800
2025-02-19 00:00:00-05:00,9.13668309104062,9.254957187175775,9.07754557299356,9.205676078796387,50191700
2025-02-20 00:00:00-05:00,9.195819680973448,9.264812668818083,9.146538572530584,9.25495719909668,39787800
2025-02-21 00:00:00-05:00,9.245100953066443,9.274669242671974,9.09725762512083,9.146538734436035,58437700
2025-02-24 00:00:00-05:00,9.17610760493877,9.264812470284333,9.077545390165108,9.215532302856445,72562600
2025-02-25 00:00:00-05:00,9.235244760800553,9.353518861968277,9.176108180196193,9.284525871276855,88876800
2025-02-26 00:00:00-05:00,9.323950581479714,9.48164938320266,9.304237761284844,9.333806991577148,87948100
2025-02-27 00:00:00-05:00,9.304237343482818,9.392943150458438,9.156394958496094,9.156394958496094,70518800
2025-02-28 00:00:00-05:00,9.185963111473754,9.550641803671859,9.176107641923817,9.4126558303833,137992600
2025-03-03 00:00:00-05:00,9.570354789196678,9.678772475803811,9.185963271293083,9.25495719909668,154435900
2025-03-04 00:00:00-05:00,9.097257793684559,9.136683433834426,8.929703522842606,8.988840103149414,167500000
2025-03-05 00:00:00-05:00,9.12682654557922,9.530929936351612,9.067689028412042,9.51121711730957,157774900
2025-03-06 00:00:00-05:00,9.383087357112368,9.580210843614955,9.284525143881611,9.471792221069336,136680700
2025-03-07 00:00:00-05:00,9.402799480208476,9.816759282604236,9.373231191454193,9.757621765136719,150644900
2025-03-10 00:00:00-04:00,9.629492030743585,9.99417071881222,9.629492030743585,9.81675910949707,167183800
2025-03-11 00:00:00-04:00,9.777334737440986,9.816759436383935,9.35351851883506,9.550642013549805,210127000
2025-03-12 00:00:00-04:00,9.560498413617381,9.570354823332902,9.323950220198645,9.452080726623535,129994600
2025-03-13 00:00:00-04:00,9.43236808189652,9.806903198392716,9.363375092527926,9.392943382263184,137747600
2025-03-14 00:00:00-04:00,9.521073920210222,9.649204429400587,9.501362040312697,9.590066909790039,91313800
2025-03-17 00:00:00-04:00,9.599923543915217,9.836471747963792,9.599923543915217,9.777335166931152,98583100
2025-03-18 00:00:00-04:00,9.806902885437012,9.895608691771006,9.737909898270107,9.806902885437012,102730900
2025-03-19 00:00:00-04:00,9.816758966549903,10.13215654299844,9.806902557296155,10.023738861083984,124697400
2025-03-20 00:00:00-04:00,9.92517680634268,10.00402620170906,9.846327410976299,9.866040229797363,109103700
2025-03-21 00:00:00-04:00,9.767478199292237,9.974458101011079,9.688628802443054,9.856184005737305,240638600
2025-03-24 00:00:00-04:00,9.895608750868677,10.102588653564453,9.866040461900411,10.102588653564453,102847200
2025-03-25 00:00:00-04:00,10.151869959639159,10.201151068852544,10.02373945166795,10.142013549804688,83674900
2025-03-26 00:00:00-04:00,10.122301484861392,10.201150882176309,9.944889870923346,10.151869773864746,139742100
2025-03-27 00:00:00-04:00,10.112444990023914,10.250430964183199,9.678772368485998,9.757621765136719,229032500
2025-03-28 00:00:00-04:00,9.698485741130398,9.747766851839359,9.481649417986375,9.580211639404297,136868300
2025-03-31 00:00:00-04:00,9.432368158473782,9.9646020778243,9.412656278476572,9.88575267791748,139951900
2025-04-01 00:00:00-04:00,9.954746397823115,10.023739386296517,9.668917094200339,9.797046661376953,135388700
2025-04-02 00:00:00-04:00,9.698485234456774,10.122301448469985,9.678772415219434,10.004026412963867,136908500
2025-04-03 00:00:00-04:00,9.84632770342209,10.053307607396082,9.392943196619965,9.402799606323242,220271000
2025-04-04 00:00:00-04:00,9.185963484675026,9.59006689136736,9.067689385640124,9.442224502563477,177466200
2025-04-07 00:00:00-04:00,9.1366830671214,9.501361764239832,8.870565646544756,9.1071138381958,274938500
2025-04-08 00:00:00-04:00,9.383087553255827,9.383087553255827,8.427037448784414,8.565023422241211,199286800
2025-04-09 00:00:00-04:00,8.377756319547954,9.402799408106052,8.318618802533916,9.363374710083008,199663000
2025-04-10 00:00:00-04:00,8.96912785270647,9.146538526260766,8.752291540630155,9.008552551269531,163535400
2025-04-11 00:00:00-04:00,8.97898353746579,9.21553267446955,8.909990548317476,9.195819854736328,146073700
2025-04-14 00:00:00-04:00,9.245100473020743,9.668916675182553,9.067688864681582,9.570354461669922,189955000
2025-04-15 00:00:00-04:00,9.481648791140453,9.491505200622424,9.245100603326803,9.314093589782715,125469000
2025-04-16 00:00:00-04:00,9.33380639580159,9.481648777990342,9.156394785207933,9.264812469482422,133804900
2025-04-17 00:00:00-04:00,9.274669304408887,9.550642202468474,9.264812894488442,9.49150562286377,129152700
2025-04-21 00:00:00-04:00,9.442224682771924,9.491505793300094,9.215532890284939,9.333806991577148,94138900
2025-04-22 00:00:00-04:00,9.412655841976202,9.580211043997771,9.392943022934158,9.51121711730957,121387100
2025-04-23 00:00:00-04:00,9.698485549766021,9.866040758894991,9.570355040434517,9.639348030090332,158691500
2025-04-24 00:00:00-04:00,9.728053330883872,9.944889638409698,9.678772223724511,9.915321350097656,87031000
2025-04-25 00:00:00-04:00,9.905465311770458,9.954746420776075,9.826615913345057,9.895608901977539,88682400
2025-04-28 00:00:00-04:00,9.915322108282085,10.03359621053313,9.826616296604051,9.875897407531738,77051500
2025-04-29 00:00:00-04:00,9.925177015932427,10.043451111479587,9.787191041106883,10.004026412963867,141980300
2025-04-30 00:00:00-04:00,9.96460150402587,9.984314322846933,9.718196908516198,9.866040229797363,136406200
2025-05-01 00:00:00-04:00,9.994171338742724,10.171582019103582,9.875897238515822,10.03359603881836,126532500
2025-05-02 00:00:00-04:00,10.15187014577501,10.24057595599374,10.073020745571473,10.132157325744629,82228700
2025-05-05 00:00:00-04:00,10.082875436688624,10.092731845942371,9.954745876225598,10.023738861083984,105766300
2025-05-06 00:00:00-04:00,9.944890071800257,10.467267574552833,9.915321782199653,10.28985595703125,131814000
2025-05-07 00:00:00-04:00,10.309568946182088,10.358850056299048,9.974458525337553,10.132157325744629,116885100
2025-05-08 00:00:00-04:00,10.191294845876781,10.309568946182088,10.112445445673242,10.132157325744629,107173400
2025-05-09 00:00:00-04:00,10.21100675629313,10.339137266994406,10.201151286207645,10.280000686645508,76350700
2025-05-12 00:00:00-04:00,10.5600004196167,10.729999542236328,10.479999542236328,10.550000190734863,102035800
2025-05-13 00:00:00-04:00,10.600000381469727,10.630000114440918,10.420000076293945,10.600000381469727,83671000
2025-05-14 00:00:00-04:00,10.569999694824219,10.699999809265137,10.479999542236328,10.649999618530273,84453100
2025-05-15 00:00:00-04:00,10.59000015258789,10.779999732971191,10.550000190734863,10.75,71096500
2025-05-16 00:00:00-04:00,10.770000457763672,10.8100004196167,10.640000343322754,10.800000190734863,64913000
2025-05-19 00:00:00-04:00,10.6899995803833,10.789999961853027,10.630000114440918,10.75,60195700
2025-05-20 00:00:00-04:00,10.789999961853027,10.84000015258789,10.65999984741211,10.720000267028809,61063800
2025-05-21 00:00:00-04:00,10.65999984741211,10.6899995803833,10.449999809265137,10.479999542236328,89090500
2025-05-22 00:00:00-04:00,10.479999542236328,10.5,10.34000015258789,10.4399995803833,94081100
2025-05-23 00:00:00-04:00,10.300000190734863,10.40999984741211,10.289999961853027,10.359999656677246,80519000
2025-05-27 00:00:00-04:00,10.449999809265137,10.489999771118164,10.210000038146973,10.3100004196167,89066800
2025-05-28 00:00:00-04:00,10.319999694824219,10.34000015258789,10.149999618530273,10.170000076293945,102335600
2025-05-29 00:00:00-04:00,10.210000038146973,10.279999732971191,10.109999656677246,10.220000267028809,101642200
2025-05-30 00:00:00-04:00,10.180000305175781,10.460000038146973,10.119999885559082,10.380000114440918,152191600
2025-06-02 00:00:00-04:00,10.270000457763672,10.279999732971191,9.880000114440918,9.979999542236328,170340800
2025-06-03 00:00:00-04:00,9.970000267028809,10.229999542236328,9.890000343322754,10.1899995803833,121584300
2025-06-04 00:00:00-04:00,10.1899995803833,10.369999885559082,10.180000305175781,10.239999771118164,123191200
2025-06-05 00:00:00-04:00,10.199999809265137,10.25,10.029999732971191,10.100000381469727,133191400
2025-06-06 00:00:00-04:00,10.15999984741211,10.350000381469727,10.149999618530273,10.260000228881836,105916700
2025-06-09 00:00:00-04:00,10.289999961853027,10.449999809265137,10.289999961853027,10.34000015258789,63638900
2025-06-10 00:00:00-04:00,10.380000114440918,10.649999618530273,10.359999656677246,10.600000381469727,87955500
2025-06-11 00:00:00-04:00,10.640000343322754,10.770000457763672,10.609999656677246,10.65999984741211,93094900
2025-06-12 00:00:00-04:00,10.579999923706055,10.59000015258789,10.430000305175781,10.529999732971191,76393300
2025-06-13 00:00:00-04:00,10.470000267028809,10.510000228881836,10.380000114440918,10.430000305175781,90106200
2025-06-16 00:00:00-04:00,10.5,10.670000076293945,10.5,10.619999885559082,75195200
2025-06-17 00:00:00-04:00,10.59000015258789,10.630000114440918,10.380000114440918,10.420000076293945,100969400
2025-06-18 00:00:00-04:00,10.430000305175781,10.529999732971191,10.399999618530273,10.430000305175781,82770200
2025-06-20 00:00:00-04:00,10.489999771118164,10.600000381469727,10.460000038146973,10.59000015258789,116685800
2025-06-23 00:00:00-04:00,10.550000190734863,10.680000305175781,10.53499984741211,10.640000343322754,8342441
